pathway,rep,mean_diff,P
TNF signaling pathway,48,0.11832484016464627,0.4367313311149107
TNF signaling pathway,49,0.01868457849893813,0.7835262605544728
VEGF signaling pathway,0,-0.11295552121356922,0.6065443997360356
VEGF signaling pathway,1,0.3013195186335933,0.06145276733969939
VEGF signaling pathway,2,-0.13313575645498535,0.3241467083717493
VEGF signaling pathway,3,-0.21352970256448445,0.1761168314611805
VEGF signaling pathway,4,0.3233167846383534,0.017179980160759584
VEGF signaling pathway,5,0.11142589048184098,0.38570570934843706
VEGF signaling pathway,6,0.09340017053990524,0.5998447636114543
VEGF signaling pathway,7,-0.3014628067013348,0.013658092825743805
VEGF signaling pathway,8,-0.41180525442906313,0.004024694116711602
VEGF signaling pathway,9,-0.13759050707902806,0.18498015540365342
VEGF signaling pathway,10,-0.4188814033221408,0.002028215764236156
VEGF signaling pathway,11,-0.21777436822685192,0.16806781165266937
VEGF signaling pathway,12,0.17914650053442246,0.09117949520697108
VEGF signaling pathway,13,-0.2739524047728673,0.07604506136014026
VEGF signaling pathway,14,-0.2423184477179236,0.01166237686591595
VEGF signaling pathway,15,-0.3739845699627645,0.006607007317838347
VEGF signaling pathway,16,-0.07940370101181467,0.9380727602991655
VEGF signaling pathway,17,0.2522664017009862,0.05630475851106369
VEGF signaling pathway,18,-0.28600794944635827,0.04039987051251094
VEGF signaling pathway,19,0.07150530063986626,0.5284659638587688
VEGF signaling pathway,20,-0.23672533119685066,0.025073813959100757
VEGF signaling pathway,21,-0.1180262803006808,0.36415356635650276
VEGF signaling pathway,22,0.19665623061176601,0.1254677178661025
VEGF signaling pathway,23,0.15773684667088006,0.2618053896942547
VEGF signaling pathway,24,0.0750968357401071,0.4320232126125527
VEGF signaling pathway,25,0.32429238736787014,0.005878638133766843
VEGF signaling pathway,26,-0.18547930145523378,0.07420898867794223
VEGF signaling pathway,27,-0.10130698368089835,0.5987314215989427
VEGF signaling pathway,28,0.05160851463843648,0.6054254727198982
VEGF signaling pathway,29,0.0017497641182071455,0.9329769304795121
VEGF signaling pathway,30,-0.14066547469280816,0.174586145151298
VEGF signaling pathway,31,-0.18235598072082174,0.24516162448246814
VEGF signaling pathway,32,0.04335411501163499,0.5496321871394099
VEGF signaling pathway,33,0.22457314469106382,0.10654501707121114
VEGF signaling pathway,34,-0.19888698096123458,0.14076416785626988
VEGF signaling pathway,35,0.007779051442644333,0.6121528448864231
VEGF signaling pathway,36,0.0788899977030098,0.5097777792737876
VEGF signaling pathway,37,0.2506379340876328,0.1537252016600081
VEGF signaling pathway,38,0.141290128204781,0.37785874302519007
VEGF signaling pathway,39,0.2918359557836996,0.06674610352972668
VEGF signaling pathway,40,-0.2312071067162043,0.2008545056872083
VEGF signaling pathway,41,0.2325425690527716,0.10864629334608902
VEGF signaling pathway,42,0.2756406675798562,0.05671958171311222
VEGF signaling pathway,43,-0.035091144332420915,0.5887538044929601
VEGF signaling pathway,44,0.08762788319645105,0.4975139208046082
VEGF signaling pathway,45,0.1428725412467471,0.10109889531396785
VEGF signaling pathway,46,-0.22807387522217668,0.22803610040444722
VEGF signaling pathway,47,0.36329083283701036,0.006355666137541349
VEGF signaling pathway,48,0.43467282334507584,0.0038642607772502047
VEGF signaling pathway,49,-0.08281861646960452,0.4107480002763553
HIF-1 signaling pathway,0,0.35115542564581953,0.003963836165316895
HIF-1 signaling pathway,1,0.26821664624237207,0.021383945614796215
HIF-1 signaling pathway,2,-0.09353694339867119,0.5931788243337852
HIF-1 signaling pathway,3,0.35873318414538397,0.0041071574469337116
HIF-1 signaling pathway,4,0.028909306787557144,0.5474969005065631
HIF-1 signaling pathway,5,-0.13661507584142077,0.40349632321068485
HIF-1 signaling pathway,6,-0.31213931378751764,0.010399749424714378
HIF-1 signaling pathway,7,-0.1312280505179943,0.14076416785626988
HIF-1 signaling pathway,8,-0.03121076545092475,0.6717818635319416
HIF-1 signaling pathway,9,-0.05865493481826879,0.6076642502483715
HIF-1 signaling pathway,10,-0.3125330156172944,0.025387302559751027
HIF-1 signaling pathway,11,-0.2246792155133723,0.13904441364144968
HIF-1 signaling pathway,12,-0.11053405803784162,0.8481905963684191
HIF-1 signaling pathway,13,-0.11730906023551307,0.21061050953947413
HIF-1 signaling pathway,14,-0.28367518140064396,0.1438130286494728
HIF-1 signaling pathway,15,-0.00027875484586716785,0.8281630853075352
HIF-1 signaling pathway,16,-0.18236947402495035,0.15418779764394513
HIF-1 signaling pathway,17,-0.03800934733714761,0.6223053744791605
HIF-1 signaling pathway,18,0.24315207289895652,0.12825771965816093
HIF-1 signaling pathway,19,-0.3254967458092014,0.026785255412877775
HIF-1 signaling pathway,20,0.1974833745176489,0.04981697143287992
HIF-1 signaling pathway,21,0.0833754948493159,0.4236231077689574
HIF-1 signaling pathway,22,-0.0021040115204076434,0.9789132283659501
HIF-1 signaling pathway,23,-0.011384988289589091,0.9227937142383331
HIF-1 signaling pathway,24,-0.10831233135734097,0.30943490782021066
HIF-1 signaling pathway,25,-0.02261810150420173,0.7311407002836381
HIF-1 signaling pathway,26,-0.105641002844239,0.4964990711832148
HIF-1 signaling pathway,27,0.03334000006156561,0.9572030207797229
HIF-1 signaling pathway,28,-0.10233359106575247,0.44527999899987325
HIF-1 signaling pathway,29,-0.0797276328591839,0.6788064788955899
HIF-1 signaling pathway,30,-0.006215113492152679,0.9164355175230398
HIF-1 signaling pathway,31,-0.11690662786482413,0.3352737766645639
HIF-1 signaling pathway,32,0.347235575441778,0.007136667423311986
HIF-1 signaling pathway,33,0.01582321659653167,0.9227937142383331
HIF-1 signaling pathway,34,0.17654935780377096,0.21002730269731917
HIF-1 signaling pathway,35,0.06666512740539877,0.6882161158831472
HIF-1 signaling pathway,36,-0.07756969169643829,0.7553669953022301
HIF-1 signaling pathway,37,-0.1249237703057326,0.3048821991222329
HIF-1 signaling pathway,38,-0.14941576965883455,0.766349467881459
HIF-1 signaling pathway,39,-0.0978529330374648,0.37440300115522207
HIF-1 signaling pathway,40,-0.14221817260312924,0.22927465419670967
HIF-1 signaling pathway,41,-0.10713026958182706,0.29813689503076646
HIF-1 signaling pathway,42,-0.13438248697163518,0.3499370775801529
HIF-1 signaling pathway,43,-0.30410014184981116,0.026785255412877775
HIF-1 signaling pathway,44,-0.16266908953474202,0.3549139350551124
HIF-1 signaling pathway,45,-0.3577714272483855,0.008712888076942664
HIF-1 signaling pathway,46,0.27632130804348193,0.02918392365667246
HIF-1 signaling pathway,47,0.37805324629408976,0.007486761677676692
HIF-1 signaling pathway,48,0.07961793491007592,0.5005650848994476
HIF-1 signaling pathway,49,0.14219339280230314,0.28857093530988576
PD-L1 expression and PD-1 checkpoint pathway in cancer,0,0.06794318527815152,0.57557106961808
PD-L1 expression and PD-1 checkpoint pathway in cancer,1,-0.2415686212851801,0.16708142496595335
PD-L1 expression and PD-1 checkpoint pathway in cancer,2,0.19450336156852985,0.09492221891050064
PD-L1 expression and PD-1 checkpoint pathway in cancer,3,-0.010144745632461016,0.9891361884839144
PD-L1 expression and PD-1 checkpoint pathway in cancer,4,-0.36688663585052794,0.05268380880194105
PD-L1 expression and PD-1 checkpoint pathway in cancer,5,0.04420134707169101,0.7970971837515644
PD-L1 expression and PD-1 checkpoint pathway in cancer,6,-0.2762666684379708,0.11185952605040907
PD-L1 expression and PD-1 checkpoint pathway in cancer,7,0.037841122451225395,0.8961271633875962
PD-L1 expression and PD-1 checkpoint pathway in cancer,8,-0.22186209120408731,0.09619680137216455
PD-L1 expression and PD-1 checkpoint pathway in cancer,9,0.0940301524574958,0.4834070712096926
PD-L1 expression and PD-1 checkpoint pathway in cancer,10,0.10492004824818812,0.2577413978845209
PD-L1 expression and PD-1 checkpoint pathway in cancer,11,-0.2230835004800493,0.14825605501761194
PD-L1 expression and PD-1 checkpoint pathway in cancer,12,0.23060129066215534,0.30187188122334585
PD-L1 expression and PD-1 checkpoint pathway in cancer,13,-0.0458847816913174,0.8057655585222501
PD-L1 expression and PD-1 checkpoint pathway in cancer,14,-0.09379107514083068,0.49144142411802294
PD-L1 expression and PD-1 checkpoint pathway in cancer,15,0.297676644811008,0.056511853297386574
PD-L1 expression and PD-1 checkpoint pathway in cancer,16,-0.0806611752174334,0.5854450750239764
PD-L1 expression and PD-1 checkpoint pathway in cancer,17,-0.06788261336743306,0.6741202561853838
PD-L1 expression and PD-1 checkpoint pathway in cancer,18,-0.15259574783599547,0.2645391939889058
PD-L1 expression and PD-1 checkpoint pathway in cancer,19,-0.2509720379530751,0.06990047138439436
PD-L1 expression and PD-1 checkpoint pathway in cancer,20,0.1664652469385904,0.10935395954265212
PD-L1 expression and PD-1 checkpoint pathway in cancer,21,0.13117803418145105,0.3726824831638149
PD-L1 expression and PD-1 checkpoint pathway in cancer,22,-0.20431070600982387,0.18711280126014274
PD-L1 expression and PD-1 checkpoint pathway in cancer,23,-0.2097561182977214,0.12785622048827594
PD-L1 expression and PD-1 checkpoint pathway in cancer,24,-0.09951507627115647,0.522198021819551
PD-L1 expression and PD-1 checkpoint pathway in cancer,25,0.11400773682509763,0.5190784427314943
PD-L1 expression and PD-1 checkpoint pathway in cancer,26,-0.06340453859770154,0.6451232285407814
PD-L1 expression and PD-1 checkpoint pathway in cancer,27,-0.19096995608494557,0.3574190363447215
PD-L1 expression and PD-1 checkpoint pathway in cancer,28,-0.1784535811365658,0.17306541297972577
PD-L1 expression and PD-1 checkpoint pathway in cancer,29,0.11477181531033262,0.5507013677122514
PD-L1 expression and PD-1 checkpoint pathway in cancer,30,-0.2335808813979982,0.07266419549254717
PD-L1 expression and PD-1 checkpoint pathway in cancer,31,0.2590900828696179,0.05152094089829683
PD-L1 expression and PD-1 checkpoint pathway in cancer,32,-0.27811920795847334,0.11441016180016825
PD-L1 expression and PD-1 checkpoint pathway in cancer,33,0.17522849485541506,0.20029106762766047
PD-L1 expression and PD-1 checkpoint pathway in cancer,34,-0.27557720903547106,0.03722598551081523
PD-L1 expression and PD-1 checkpoint pathway in cancer,35,0.2912638057000526,0.011769032181240974
PD-L1 expression and PD-1 checkpoint pathway in cancer,36,-0.07834504143010475,0.577758482756553
PD-L1 expression and PD-1 checkpoint pathway in cancer,37,0.0633322502204732,0.7395908556870263
PD-L1 expression and PD-1 checkpoint pathway in cancer,38,0.028215621217574705,0.9317033938650072
PD-L1 expression and PD-1 checkpoint pathway in cancer,39,-0.21596754065972903,0.16317935198231837
PD-L1 expression and PD-1 checkpoint pathway in cancer,40,0.06441207367142719,0.5766642871446006
PD-L1 expression and PD-1 checkpoint pathway in cancer,41,0.1460071970021165,0.23871654396595832
PD-L1 expression and PD-1 checkpoint pathway in cancer,42,-0.28874672421298603,0.035649928767294906
PD-L1 expression and PD-1 checkpoint pathway in cancer,43,0.23876349181761775,0.09117949520697108
PD-L1 expression and PD-1 checkpoint pathway in cancer,44,0.3577542577478421,0.011769032181240974
PD-L1 expression and PD-1 checkpoint pathway in cancer,45,0.02386426064338706,0.6694466430109378
PD-L1 expression and PD-1 checkpoint pathway in cancer,46,-0.08463601063087367,0.3233612271801398
PD-L1 expression and PD-1 checkpoint pathway in cancer,47,0.03237324125571238,0.921521666969221
PD-L1 expression and PD-1 checkpoint pathway in cancer,48,0.1053379292808628,0.2563965095876082
PD-L1 expression and PD-1 checkpoint pathway in cancer,49,0.12344352418563809,0.3450047311639136
Pathways in cancer,0,-0.1456759183264178,0.5263724004132546
Pathways in cancer,1,-0.056274401151352835,0.5909644096081139
Pathways in cancer,2,-0.038699719494771405,0.6054254727198982
Pathways in cancer,3,0.14364319356817928,0.23935561909399006
Pathways in cancer,4,-0.0768172918117063,0.8444275523977408
Pathways in cancer,5,0.009366071846306431,0.8094879628046548
Pathways in cancer,6,-0.056230840642656585,0.6788064788955899
Pathways in cancer,7,0.19553194378641775,0.17357121952476295
Pathways in cancer,8,0.04929888329431479,0.728732297854322
Pathways in cancer,9,-0.4392058402099895,0.002028215764236156
Pathways in cancer,10,-0.07704017909006151,0.6706138555256127
Pathways in cancer,11,-0.13758542638897234,0.24386293842264406
Pathways in cancer,12,0.10839202044276919,0.2959107825267715
Pathways in cancer,13,-0.24227925650385299,0.09397518989570859
Pathways in cancer,14,0.13354953096907313,0.3393066548810546
Pathways in cancer,15,-0.30647361396944733,0.04690437164673378
Pathways in cancer,16,-0.10231928419937214,0.40801959521385534
Pathways in cancer,17,-0.08646692537580773,0.661298634359478
Pathways in cancer,18,-0.20197603680966636,0.14735916243918598
Pathways in cancer,19,0.019993920737180128,0.6555030276720111
Pathways in cancer,20,0.09971806451519846,0.2959107825267715
Pathways in cancer,21,0.14661854983233918,0.1860442195301607
Pathways in cancer,22,-0.011705283148495593,0.9801909434472729
Pathways in cancer,23,0.3071385620235132,0.013842434940445137
Pathways in cancer,24,-0.09727235678705243,0.3787257394271274
Pathways in cancer,25,-0.11554296797869176,0.7335517554753703
Pathways in cancer,26,-0.2034242904776804,0.17055289850197064
Pathways in cancer,27,-0.025945276875509692,1.0
Pathways in cancer,28,-0.0973229351239759,0.4443254621122352
Pathways in cancer,29,-0.3369809727496934,0.007000795220865591
Pathways in cancer,30,0.1382912754483301,0.40169545559622244
Pathways in cancer,31,-0.13606631548014303,0.22680232065119643
Pathways in cancer,32,-0.16829090834519614,0.4587656647704442
Pathways in cancer,33,-0.08014567693041168,0.5733875765285608
Pathways in cancer,34,-0.08992988209867907,0.5284659638587688
Pathways in cancer,35,-0.1527375682419881,0.22373871952923363
Pathways in cancer,36,0.04761821044063328,0.5920711417798681
Pathways in cancer,37,-0.286877299588729,0.10447608417652635
Pathways in cancer,38,0.027870662122015687,0.9980827993960729
Pathways in cancer,39,-0.09542036131729288,0.6566605047418238
Pathways in cancer,40,0.12928734807093145,0.36161887566995743
Pathways in cancer,41,-0.27049001162532726,0.06440023614988419
Pathways in cancer,42,-0.20503326574572828,0.2721583722565848
Pathways in cancer,43,0.3114497113346785,0.030389669023904928
Pathways in cancer,44,-0.03467800722853896,0.9457211976980907
Pathways in cancer,45,0.07617575464430038,0.6497280933131868
Pathways in cancer,46,0.12066768252169344,0.3830790620653024
Pathways in cancer,47,0.025992936283961314,0.9227937142383331
Pathways in cancer,48,0.07025434689251953,0.5026046927982196
Pathways in cancer,49,-0.109238578238279,0.7275290982332587
Proteoglycans in cancer,0,-0.08353190344918351,0.7517170077388033
Proteoglycans in cancer,1,-0.11830371137593593,0.5128682800055402
Proteoglycans in cancer,2,-0.36772978194555506,0.0058499241236596
Proteoglycans in cancer,3,-0.03480315467576617,0.8144578670965468
Proteoglycans in cancer,4,0.047979419861192765,0.9674166200896791
Proteoglycans in cancer,5,-0.03014418984098966,0.7263265699621654
Proteoglycans in cancer,6,-0.32409563209486814,0.018895245555036983
Proteoglycans in cancer,7,-0.07015250579227628,0.8394156924542152
Proteoglycans in cancer,8,-0.12576039630710867,0.452958250266037
Proteoglycans in cancer,9,-0.1332344376566575,0.6155288833540299
Proteoglycans in cancer,10,-0.15843727116645717,0.25505650263745105
Proteoglycans in cancer,11,-0.0052943356897786325,0.9635858036780015
Proteoglycans in cancer,12,-0.2134761440967674,0.12117927017636526
Proteoglycans in cancer,13,0.06619795078046262,0.47149043832047355
Proteoglycans in cancer,14,0.05720411147947936,0.5485640308184627
Proteoglycans in cancer,15,-0.23432377396872128,0.08010437235277013
